"date","car_total","ch_total","bm_total","dp_total","nm_total","mp_total","mt_range_sum_total"
2006-03-04,0,0,0,0,0,0,0
2006-03-05,0,0,0,0,0,0,0
2006-03-06,0,0,0,0,0,0,0
2006-03-07,0,0,0,0,0,0,0
2006-03-08,0,0,0,0,0.7968,0,0.7968
2006-03-09,602.4369,21844.9566,2707.7319,6044.5112,131.3664,363.9174,31694.9204
2006-03-10,437.5812,23358.9771,394.227,5622.2404,100.8384,303.8574,30217.7215
2006-03-11,1087.0035,38664.5562,5731.4106,7497.1316,369.4656,300.9776,53650.5451
2006-03-12,2617.3851,116725.7124,17388.8019,32364.5462,767.4816,1392.6297,171256.5569
2006-03-13,4121.0196,161694.6408,25001.9046,44114.3584,1095.2448,2213.8655,238241.0337
2006-03-14,3829.1067,159336.342,23858.7876,43508.934,994.7616,2152.8969,233680.8288
2006-03-15,2957.3343,153682.0137,20935.2906,42060.074,717.1392,1705.088,222056.9398
2006-03-16,1492.7865,142260.6645,15362.4186,39266.9816,453.552,637.6216,199474.0248
2006-03-17,1059.8157,133876.9764,7960.842,37005.2116,344.5344,263.3708,180510.7509
2006-03-18,410.19,98545.5558,327.9573,21804.9006,215.4912,13.8754,121317.9703
2006-03-19,226.2825,81838.6488,17.6625,15359.022,187.5552,0,97629.171
2006-03-20,186.3144,80023.6566,12.9996,14791.8652,175.584,0,95190.4198
2006-03-21,219.8415,80538.1029,8.6193,14419.6962,177.1872,0,95363.4471
2006-03-22,398.1894,91275.9669,5228.6652,16334.9564,390.2784,0,113628.0563
2006-03-23,4085.6619,109349.3862,3377.7765,16313.5,376.7136,0,133503.0382
2006-03-24,3246.8742,102685.8636,325.4139,12904.255,347.9808,0,119510.3875
2006-03-25,2421.7482,89612.1477,13.1409,6547.1882,316.0608,0,98910.2858
2006-03-26,718.8495,49201.7724,0,101.0884,158.8224,0,50180.5327
2006-03-27,337.4406,34098.2154,0,0,120.5184,0,34556.1744
2006-03-28,262.2843,29576.3103,0,0,101.3568,0,29939.9514
2006-03-29,131.1252,21915.0459,0,0,86.1984,0,22132.3695
2006-03-30,81.5634,23894.496,132.2568,2506.0854,181.968,150.1115,26946.4811
2006-03-31,88.7502,22246.7103,17.9451,2529.3114,168.4032,97.6206,25148.7408
2006-04-01,15.1872,11219.7852,0,0,128.496,0,11363.4684
2006-04-02,15.1872,11937.1698,0,0,142.0704,0,12094.4274
2006-04-03,11.187,11175.8076,0,0,134.88,0,11321.8746
2006-04-04,0,4373.0226,0,0,61.4592,0,4434.4818
2006-04-05,0,392.5917,0,0,13.5648,0,406.1565
2006-04-06,0,11.9106,0,0,11.9712,0,23.8818
2006-04-07,0,1227.2499,0,400.372,18.3552,0,1645.9771
2006-04-08,0,9.6201,0,0,10.3776,0,19.9977
2006-04-09,0,0,0,0,4.7904,0,4.7904
2006-04-10,0,0,0,0,1.5936,0,1.5936
2006-04-11,0,0,0,0,0,0,0
2006-04-12,0,0,0,0,0,0,0
2006-04-13,0,0,0,0,0,0,0
2006-04-14,0,0,0,0,0,0,0
2006-04-15,0,0,0,0,0,0,0
2006-04-16,0,0,0,0,0,0,0
2006-04-17,0,0,0,0,0,0,0
2006-04-18,0,0,0,0,0,0,0
2006-04-19,0,0,0,0,0,0,0
2006-04-20,0,0,0,0,0,0,0
2006-04-21,0,0,0,0,0,0,0
2006-04-22,0,0,0,0,0,0,0
2006-04-23,0,0,0,0,0,0,0
2006-04-24,0,0,0,0,0,0,0
2006-04-25,0,0,0,0,0,0,0
2006-04-26,0,0,0,0,0,0,0
2006-04-27,0,0,0,0,0,0,0
2006-04-28,0,0,0,0,0,0,0
2006-04-29,0,0,0,0,0,0,0
2006-04-30,0,0,0,0,0,0,0
2006-11-01,0,0,0,0,0,0,0
2006-11-02,0,0,0,0,0,0,0
2006-11-03,0,0,0,0,0,0,0
2006-11-04,0,0,0,0,0,0,0
2006-11-05,0,0,0,0,0,0,0
2006-11-06,0,0,0,0,0,0,0
2006-11-07,0,0,0,0,0,0,0
2006-11-08,0,0,0,0,0,0,0
2006-11-09,0,0,0,0,0,0,0
2006-11-10,0,0,0,0,0,0,0
2006-11-11,0,0,0,0,0,0,0
2006-11-12,0,0,0,0,22.3488,0,22.3488
2006-11-13,437.5134,10070.4123,2194.1064,2149.8428,58.2624,46.6004,14956.7377
2006-11-14,232.5879,4673.0781,131.1264,250.3984,29.5296,0,5316.7204
2006-11-15,0,140.6367,0,0,2.3904,0,143.0271
2006-11-16,0,40.3128,0,0,0,0,40.3128
2006-11-17,0,0,0,0,0,0,0
2006-11-18,0,0,0,0,0,0,0
2006-11-19,0,0,0,0,0,0,0
2006-11-20,0,0,0,0,0,0,0
2006-11-21,0,0,0,0,0,0,0
2006-11-22,0,0,0,0,0,0,0
2006-11-23,0,0,0,0,0,0,0
2006-11-24,0,0,0,0,0,0,0
2006-11-25,0,0,0,0,0,0,0
2006-11-26,0,0,0,0,0,0,0
2006-11-27,0,0,0,0,0,0,0
2006-11-28,0,0,0,0,0,0,0
2006-11-29,333.5421,3004.6779,3975.6168,0,22.9248,0,7336.7616
2006-11-30,191.3655,8580.6711,4516.3719,1379.5138,0,500.9312,15168.8535
2006-12-01,27.9675,4950.2286,2982.9843,610.1802,0,462.9471,9034.3077
2006-12-02,6.441,2322.567,1390.392,14.7098,0,359.7132,4093.823
2006-12-03,0.0339,716.4684,538.0704,0,0,290.0282,1544.6009
2006-12-04,0,244.1673,265.0788,0,0,245.861,755.1071
2006-12-05,0,82.458,138.6153,0,0,182.4592,403.5325
2006-12-06,0,16.4916,48.4659,0,0,53.0684,118.0259
2006-12-07,0,2.2905,0,0,0,21.2135,23.504
2006-12-08,0,0,0,0,0,0,0
2006-12-09,0,0,0,0,0,0,0
2006-12-10,0,0,0,0,0,0,0
2006-12-11,0,1891.4949,0,22.4518,0,0,1913.9467
2006-12-12,54.9519,6107.3892,140.8761,852.173,99.4848,0,7254.875
2006-12-13,9.2208,3006.5103,90.432,196.2044,20.592,0,3322.9595
2006-12-14,5.424,1317.9537,63.3024,102.6368,1.1328,0,1490.4497
2006-12-15,0,35.7318,3.9564,0,0,0,39.6882
2006-12-16,0,0,0,0,0,0,0
2006-12-17,0,0,0,0,0,0,0
2006-12-18,0,0,0,0,0,0,0
2006-12-19,0,7286.5386,537.6465,1035.6584,0,292.5153,9152.3588
2006-12-20,1924.5369,65795.5287,1374.5664,12888.218,101.4048,1801.1917,83885.4465
2006-12-21,2510.7357,68619.2571,828.7245,12446.0392,31.0176,1899.5746,86335.3487
2006-12-22,1970.7426,61525.1205,20.2059,10896.6438,18.912,974.0962,75405.721
2006-12-23,1743.4092,58320.2529,9.1845,10174.4258,15.7152,900.669,71163.6566
2006-12-24,1376.7807,53806.1355,0,9212.427,12.8544,842.6957,65250.8933
2006-12-25,702.9165,45728.9163,0,7512.3944,12.0576,706.9909,54663.2757
2006-12-26,362.2554,36961.7985,0,5701.7618,11.2512,559.251,43596.3179
2006-12-27,175.5681,28904.7357,0,3324.083,8.6496,357.1953,32770.2317
2006-12-28,33.4932,11510.2206,0,870.975,9.5808,81.7894,12506.059
2006-12-29,34.4085,15183.7245,5327.8578,5159.2688,9.5808,229.3445,25944.1849
2006-12-30,39.0189,22521.5703,6848.9523,6019.958,8.784,446.2766,35884.5601
2006-12-31,6.0681,20267.2602,3154.2399,5665.8168,0,1238.9377,30332.3227
2007-01-01,3.9324,15244.6518,1539.0396,4217.6204,0,1117.9784,22123.2226
2007-01-02,3.051,12003.1362,821.8008,2890.1992,0,1006.9829,16725.1701
2007-01-03,1.5594,10559.205,529.875,2225.272,0,965.2874,14281.1988
2007-01-04,1.5594,8856.4473,407.3679,1610.7784,0,179.641,11055.794
2007-01-05,0,5231.0439,158.3973,533.5344,0,80.6575,6003.6331
2007-01-06,265.1997,18904.8708,2252.1807,5449.1514,24.2112,151.2357,27046.8495
2007-01-07,50.0364,15083.4006,886.7988,4533.7152,0,105.3899,20659.3409
2007-01-08,13.0515,9795.0942,318.0663,3163.713,0,71.8641,13361.7891
2007-01-09,5.085,4896.1728,91.845,513.9582,0,68.9689,5576.0299
2007-01-10,0,3670.2972,40.1292,255.9284,0,63.3402,4029.695
2007-01-11,0,2169.5616,9.6084,70.3416,0,34.4421,2283.9537
2007-01-12,0,956.0547,0,0.7742,0,3.0492,959.8781
2007-01-13,859.0938,15810.8634,5288.859,3085.4082,827.0016,0,25871.226
2007-01-14,1208.6028,32623.1334,6132.8439,8753.437,812.0736,336.1666,49866.2573
2007-01-15,1038.5265,35143.1415,5480.6031,9978.332,750.1344,752.9522,53143.6897
2007-01-16,866.0772,33635.5344,4603.554,9550.6418,653.4048,727.2342,50036.4464
2007-01-17,453.3108,30185.5833,3745.1565,8465.7664,520.8384,637.0903,44007.7457
2007-01-18,206.4171,27775.0611,2692.6128,7883.8998,452.8704,572.9108,39583.772
2007-01-19,63.054,23661.3231,1746.8919,6717.9546,311.8848,504.4809,33005.5893
2007-01-20,32.2389,38207.8305,3400.1019,15201.6382,127.0944,756.4557,57725.3596
2007-01-21,2563.9926,58038.9795,15539.3262,22200.4062,566.016,891.5137,99800.2342
2007-01-22,2357.067,57926.745,14241.0618,23867.9224,429.1584,1302.301,100124.2556
2007-01-23,2031.8304,58612.5207,12501.9414,23969.6744,281.2128,1597.3188,98994.4985
2007-01-24,1593.1644,53237.6334,10262.619,22682.1798,136.4352,1515.6757,89427.7075
2007-01-25,1257.0459,49056.5547,8654.2011,21382.6298,69.5616,1301.4771,81721.4702
2007-01-26,1021.7121,45438.939,7388.4357,20252.0766,43.6992,1221.3355,75366.1981
2007-01-27,670.3047,39532.6557,5637.5874,18780.1012,25.872,1095.9564,65742.4774
2007-01-28,424.089,33095.4345,3836.4363,17176.4012,8.4192,939.4,55480.1802
2007-01-29,364.7301,30444.8679,3366.3312,16382.5144,2.5632,883.8291,51444.8359
2007-01-30,273.2679,25808.4378,3142.9359,15363.8884,1.7664,811.1257,45401.4221
2007-01-31,925.9785,37861.5069,7119.6831,19835.4464,0.96,1183.2821,66926.857
2007-02-01,5154.1221,101594.6694,25069.1634,37847.0988,116.208,1977.0751,171758.3368
2007-02-02,4985.9103,103431.6504,24436.422,38167.6176,70.9344,2203.8401,173296.3748
2007-02-03,4590.5007,98944.1028,22679.9217,37265.6746,18.8352,2128.0259,165627.0609
2007-02-04,3850.9044,89310.7179,19487.6721,35519.8536,0,1957.6557,150126.8037
2007-02-05,3275.7909,81211.0518,16530.4044,33671.064,0,1778.9387,136467.2498
2007-02-06,2851.2273,77373.5481,14344.6347,32573.8014,0,1699.775,128842.9865
2007-02-07,2512.668,69945.9147,11581.7958,29557.5182,0,1307.5139,114905.4106
2007-02-08,2053.8315,60651.5238,8006.058,24973.8118,0,670.7316,96355.9567
2007-02-09,988.9647,50424.8994,4601.8584,19277.58,0,381.5812,75674.8837
2007-02-10,462.9723,42569.4006,2246.3874,14332.654,0,280.2338,59891.6481
2007-02-11,154.0416,34090.8858,407.2266,9273.3676,0,199.5994,44125.121
2007-02-12,5.0511,31792.5981,145.1151,6898.3432,16.7616,148.8333,39006.7024
2007-02-13,3.2883,35483.9679,47.6181,7233.24,16.7616,198.4367,42983.3126
2007-02-15,0.8136,49308.9678,33.0642,12286.4434,12.768,1837.5973,63479.6543
2007-02-16,0,43792.0695,19.3581,11217.1626,8.784,1725.4468,56762.821
2007-02-17,0,37645.2837,0,8534.8914,3.1968,1536.4503,47719.8222
2007-02-18,0,34052.8635,0,7515.3806,0.7968,1392.3679,42961.4088
2007-02-19,0,31795.8048,0,6823.1352,0,1034.4488,39653.3888
2007-02-20,15.5601,50260.4415,720.4887,9038.5638,0.7968,740.9325,60776.7834
2007-02-21,13.7634,59656.9887,530.0163,10426.262,0,732.2931,71359.3235
2007-02-22,0,57170.4219,10.4562,9367.9306,0,308.0154,66856.8241
2007-02-23,0,45700.5141,0,6445.6574,0,148.8795,52295.051
2007-02-24,70.3764,55175.3964,3279.8556,10372.5104,102.1536,397.8898,69398.1822
2007-02-25,2.4069,51533.0433,1326.9483,9342.4926,18.7872,310.772,62534.4503
2007-02-26,0,45711.0504,166.1688,7236.1156,0,92.9005,53206.2353
2007-02-27,0,40957.3467,0,5843.9934,0,31.7548,46833.0949
2007-02-28,0,31587.3693,0,3921.7654,0,0.4081,35509.5428
2007-03-01,88.2417,34390.9413,1282.5801,3919.9958,850.5792,0.308,40532.6461
2007-03-02,0,31897.0449,364.2714,3689.5054,725.9424,0.2079,36676.972
2007-03-03,0,30333.0915,29.8143,3461.0058,534.6144,0,34358.526
2007-03-04,0,27963.7983,0,3158.6254,378.8448,0,31501.2685
2007-03-05,0,25941.7449,0,2879.0286,216.0384,0,29036.8119
2007-03-06,0,22560.0507,0,2371.264,102.1632,0,25033.4779
2007-03-07,0,14242.7871,0,1217.2636,47.8848,0,15507.9355
2007-03-08,0,10623.7971,0,561.4056,31.1232,0,11216.3259
2007-03-09,0,6561.8244,0,154.0658,11.1744,0,6727.0646
2007-03-10,0,4032.1962,0,39.5948,4.7904,0,4076.5814
2007-03-11,0,1878.21,0,0,0,0,1878.21
2007-03-12,0,1106.7696,0,0,0,0,1106.7696
2007-03-13,0,185.5305,0,0,0,0,185.5305
2007-03-14,0,0,0,0,0,0,0
2007-03-15,0,0,0,0,0,0,0
2007-03-16,0,0,0,0,0,0,0
2007-03-17,0,0,0,0,0,0,0
2007-03-18,0,0,0,0,0,0,0
2007-03-19,0,0,0,0,0,0,0
2007-03-20,0,0,0,0,0,0,0
2007-03-21,0,0,0,0,0,0,0
2007-03-22,0,0,0,0,0,0,0
2007-03-23,0,216.6813,0,0,0,0,216.6813
2007-03-24,0,0,0,0,0,0,0
2007-03-25,0,49.9329,0,0,0,0,49.9329
2007-03-27,0,0,0,0,0,0,0
2007-03-28,41.7648,57.7206,4276.4445,1.9908,0,0,4377.9207
2007-03-29,1488.9558,26238.5937,11200.0032,8667.3902,0,81.2273,47676.1702
2007-03-30,1677.711,36286.101,21023.7444,10603.5538,67.3152,193.5703,69851.9957
2007-03-31,1302.3363,45404.5815,19481.7375,13782.5296,0,383.2983,80354.4832
2007-04-01,183.0939,23172.0723,5186.9817,4786.4362,0,5.1282,33333.7123
2007-04-02,0,1513.1043,0,0,0,0,1513.1043
2007-04-03,0,0,0,0,0,0,0
2007-04-04,0,0,0,0,0,0,0
2007-04-05,0,0,0,0,0,0,0
2007-04-06,0,0,0,0,0,0,0
2007-04-07,0,0,0,0,0,0,0
2007-04-08,0,0,0,0,0,0,0
2007-04-09,0,0,0,0,0,0,0
2007-04-10,0,0,0,0,0,0,0
2007-04-11,0,0,0,0,0,0,0
2007-04-12,0,0,0,0,0,0,0
2007-04-13,19.1874,9759.3624,0,0,0,0,9778.5498
2007-04-14,10.4073,18800.8821,0,556.6498,0,44.0286,19411.9678
2007-04-15,0,11236.2768,0,0,0,0,11236.2768
2007-04-16,0,4.581,0,0,0,0,4.581
2007-04-17,0,0,0,0,0,0,0
2007-04-18,0,0,0,0,0,0,0
2007-04-19,0,0,0,0,0,0,0
2007-04-20,0,0,0,0,0,0,0
2007-04-21,0,0,0,0,0,0,0
2007-04-22,0,0,0,0,0,0,0
2007-04-23,0,0,0,0,0,0,0
2007-04-24,0,2.2905,0,0,7.9776,0,10.2681
2007-04-25,0,823.6638,0,0,3.9936,0,827.6574
2007-04-26,0,0,0,0,0,0,0
2007-04-27,0,0,0,0,0,0,0
2007-04-28,0,0,0,0,0,0,0
2007-04-29,0,0,0,0,0,0,0
2007-04-30,0,0,0,0,0,0,0
2007-11-01,0,0,0,0,0,0,0
2007-11-02,0,0,0,0,0,0,0
2007-11-03,0,0,0,0,0,0,0
2007-11-04,0,0,0,0,0,0,0
2007-11-05,0,0,0,0,0,0,0
2007-11-06,0,0,0,0,0,0,0
2007-11-07,0,0,0,0,0,0,0
2007-11-08,0,0,0,0,0,0,0
2007-11-09,0,0,0,0,0,0,0
2007-11-10,0,0,0,0,0,0,0
2007-11-11,0,0,0,0,0,0,0
2007-11-12,0,0,0,0,0,0,0
2007-11-13,0,0,0,0,0,0,0
2007-11-14,0,0,0,0,0,0,0
2007-11-15,0,0,0,0,0,0,0
2007-11-16,0,0,0,0,0,0,0
2007-11-17,0,0,0,0,0,0,0
2007-11-18,0,0,0,0,0,0,0
2007-11-19,0,0,0,0,0,0,0
2007-11-20,0,0,0,0,0,0,0
2007-11-21,0,0,0,0,0,0,0
2007-11-22,0,0,0,0,0,0,0
2007-11-23,0,0,0,0,0,0,0
2007-11-24,0,0,0,0,0,11.8965,11.8965
2007-11-25,0,0,0,0,0,0,0
2007-11-26,0,0,0,0,0,0,0
2007-11-27,0,0,0,0,0,0,0
2007-11-28,0,0,0,0,0,0,0
2007-11-29,0,0,0,0,0,0,0
2007-11-30,0,0,0,0,0,0,0
2007-12-01,0,0,0,0,0,0,0
2007-12-02,0,365.1057,0,6.083,37.5072,0,408.6959
2007-12-03,0,2539.2483,0,6.083,23.1456,0,2568.4769
2007-12-04,0,0,0,0,0,0,0
2007-12-05,0,0,0,0,0,0,0
2007-12-06,0,0,0,0,0,0,0
2007-12-07,0,0,0,0,0,0,0
2007-12-08,0,0,0,0,0.7968,0,0.7968
2007-12-09,351.1701,73333.5642,3044.3085,19704.6066,0,1040.2854,97473.9348
2007-12-10,300.4557,76136.22,2436.8598,20836.7082,0,1181.9269,100892.1706
2007-12-11,3963.8592,157084.7805,29056.7907,42534.2162,306.432,2173.1017,235119.1803
2007-12-12,5337.3177,192971.4183,30605.4387,53156.6826,631.5456,2667.2415,285369.6444
2007-12-13,5197.6497,191302.56,30162.6045,53002.1744,590.4,2648.5305,282903.9191
2007-12-14,5124.6969,189928.7181,30046.032,52859.8322,576.8544,2624.6913,281160.8249
2007-12-15,5087.4408,196135.515,29752.6932,54389.209,581.5872,2979.3764,288925.8216
2007-12-16,4829.5296,192835.3626,28737.3114,53583.0456,489.9264,2919.5474,283394.723
2007-12-17,4627.8585,190418.8851,27987.0084,52925.971,437.6544,2874.9952,279272.3726
2007-12-18,4204.617,184284.9261,25892.8011,51378.7876,297.6288,2745.4581,268804.2187
2007-12-19,3872.1936,178782.2289,24188.0166,49903.826,189.5616,2588.2087,259524.0354
2007-12-20,3645.8772,173185.6212,22525.7634,48273.029,187.3824,2429.3885,250247.0617
2007-12-21,3273.5535,168285.3255,20837.511,47305.1684,98.2656,2316.8607,242116.6847
2007-12-22,3155.7849,175077.5742,21657.3336,48105.2488,29.8656,2690.9113,250716.7184
2007-12-23,2717.1528,170476.8759,19810.4013,47057.2032,11.088,2633.1998,242705.921
2007-12-24,2174.685,164385.0621,17760.4209,45764.5104,8.4288,2502.2998,232595.407
2007-12-25,1799.0052,159046.8228,16052.3865,44630.5286,6.816,2403.6012,223939.1603
2007-12-26,1582.7571,156593.2392,14099.3379,43614.6676,4.4352,2312.9645,218207.4015
2007-12-27,1448.4114,154683.4203,13320.4923,42936.9108,3.6,2262.8298,214655.6646
2007-12-28,1231.926,156965.6745,12436.0956,43216.6182,3.6,2249.5242,216103.4385
2007-12-29,1115.5473,154828.638,11978.5662,42661.8486,3.3312,2186.1455,212774.0768
2007-12-30,967.6416,152463.4677,11207.3508,41843.851,1.68,2114.3199,208598.311
2007-12-31,744.3762,147567.753,9931.6944,40574.2736,0.9888,2001.5149,200820.6009
2008-01-01,486.2616,140984.3979,8475.7392,38934.7392,0.1728,1865.1325,190746.4432
2008-01-02,398.0538,136198.6272,7684.4592,37573.6956,0,1763.2615,183618.0973
2008-01-03,283.6413,127546.0344,6968.6334,35277.8608,0,1541.5554,171617.7253
2008-01-04,243.063,120504.1212,6448.3668,33793.0558,0,1378.8005,162367.4073
2008-01-05,145.2954,115494.7977,5818.734,32288.011,0,1237.3669,154984.205
2008-01-06,0,110470.3569,0,24325.364,36.7104,766.1038,135598.5351
2008-01-07,898.7229,160515.9495,10497.7422,29829.5942,308.5344,1141.91,203192.4532
2008-01-08,4988.7579,309337.5222,45223.6302,66599.8914,627.0912,2136.2495,428913.1424
2008-01-09,4893.804,308138.2164,44569.1286,66470.9318,570.2976,2115.0591,426757.4375
2008-01-10,5570.7531,318357.9693,43898.8014,68261.1034,511.824,1993.7918,438594.243
2008-01-11,5169.9534,313561.6623,42387.8805,67478.2766,424.2336,1930.9675,430952.9739
2008-01-12,4608.6711,306257.7159,40100.5161,65933.4158,292.4544,1794.1616,418986.9349
2008-01-13,4257.7044,302457.3183,38673.3861,65031.4728,228.5952,1745.8826,412394.3594
2008-01-14,3901.4154,299161.7469,37166.139,64244.5538,189.8496,1728.2573,406391.962
2008-01-15,3618.4182,295867.0917,35978.2299,63394.9246,152.7552,1685.8996,400697.3192
2008-01-16,3195.753,289434.9096,33824.2527,62039.0792,116.5056,1558.9728,390169.4729
2008-01-17,2776.2066,285306.5124,31757.5989,61003.1996,90.1056,1477.2219,382410.845
2008-01-18,2481.1749,282359.097,30429.0963,60233.2024,80.0352,1426.2633,377008.8691
2008-01-19,2122.7841,278515.1799,28775.4624,59326.5036,67.1712,1369.2833,370176.3845
2008-01-20,1825.8879,274069.7775,27455.2965,58410.1826,56.7936,1298.605,363116.5431
2008-01-21,1388.8152,266197.329,24434.1612,56374.479,40.032,1135.1648,349569.9812
2008-01-22,785.2596,256171.8105,20710.0584,53639.894,26.4,934.2641,332267.6866
2008-01-23,734.6808,252590.8428,19840.7808,52619.056,23.9424,837.7908,326647.0936
2008-01-24,667.2537,249369.0255,18942.678,51717.113,19.152,780.2718,321495.494
2008-01-25,2981.3016,258722.0532,27464.0571,53973.6848,73.4112,850.7576,344065.2655
2008-01-26,2940.7233,265772.6703,26474.3919,56020.4484,35.904,824.3081,352068.446
2008-01-27,2586.8751,261620.4519,25139.9547,55085.989,29.9424,758.8119,345222.025
2008-01-28,1368.4752,269867.6262,18696.3921,55611.339,9.5808,347.7782,345901.1915
2008-01-29,2814.0051,335051.1333,30084.6069,69453.5926,200.928,1013.0659,438617.3318
2008-01-30,2432.1216,332207.7066,28794.9618,68933.8832,109.872,1005.9819,433484.5271
2008-01-31,2524.4313,349371.7974,27726.4512,72002.3696,43.0944,1140.0312,452808.1751
2008-02-01,2269.7067,346904.9289,26808.5664,71479.4528,22.3488,591.1367,448076.1403
2008-02-02,1854.9402,341824.5999,25321.8078,70140.6398,11.1744,479.6715,439632.8336
2008-02-03,2074.5783,348090.9498,28876.2093,72471.9772,107.6448,499.9841,452121.3435
2008-02-04,4372.1847,402111.9342,51520.5234,85200.3782,360.0768,1071.4473,544636.5446
2008-02-05,4487.2413,438930.3474,52851.9933,98480.1202,284.8224,2475.5346,597510.0592
2008-02-06,4100.4762,435892.2282,51569.5545,97902.6776,207.9936,2739.1518,592412.0819
2008-02-07,3727.6779,433286.0973,51029.082,97443.1346,136.8288,2677.5749,588300.3955
2008-02-08,3203.55,427215.8142,49370.0787,96263.0326,58.2624,2559.6879,578670.4258
2008-02-09,2562.4671,419690.1474,46900.1547,94456.6028,22.3488,2408.7525,566040.4733
2008-02-10,2229.7386,413227.2726,45135.0351,92883.2072,11.1744,2278.8073,555765.2352
2008-02-11,2014.5753,410410.8738,44380.4931,92319.8108,7.9776,2252.6658,551386.3964
2008-02-12,1522.8558,403710.2451,42815.5956,90445.6938,5.5872,2053.6362,540553.6137
2008-02-13,968.7603,396714.6,39880.3707,88394.6168,3.1968,1922.2742,527883.8188
2008-02-14,339.5763,383342.2029,30203.2989,84308.0574,0,1370.7771,499563.9126
2008-02-15,2793.0549,418095.5013,42992.5032,90635.2622,106.7808,1196.195,555819.2974
2008-02-16,3002.2518,440643.6414,44875.8909,96649.2478,51.5904,1569.8375,586792.4598
2008-02-17,2367.2709,435593.547,43109.3583,95542.363,10.3776,1517.1079,578140.0247
2008-02-18,1685.5419,428203.4778,40170.8835,93983.2348,0,1398.4124,565441.5504
2008-02-19,1172.7366,422016.3792,38184.7707,92671.9612,0,1314.1282,555359.9759
2008-02-20,860.2125,417148.1505,36877.0392,91702.2204,0,1075.1279,547662.7505
2008-02-21,461.5485,420906.861,43727.6871,93780.6156,182.592,1017.9323,560077.2365
2008-02-22,1122.4629,439016.4702,51223.0869,98975.4976,315.7344,1068.2133,591721.4653
2008-02-23,5003.1315,496574.4447,75379.0284,113983.3646,1285.5456,1674.827,693900.3418
2008-02-24,6944.8896,531363.933,82503.5157,121543.7594,1358.6976,2244.7733,745959.5686
2008-02-25,4271.9085,540928.1448,72337.9698,120802.297,864.4032,1646.4448,740851.1681
2008-02-26,5412.8808,543614.9013,66679.8939,119011.3512,867.7824,1381.7958,736968.6054
2008-02-27,4903.7028,537857.0424,60397.9785,117042.45,802.896,1263.0772,722267.1469
2008-02-28,4457.8161,533209.6179,56244.0411,115499.9118,751.8336,1130.1829,711293.4034
2008-02-29,3231.5514,523542.3336,43992.9072,111263.6,665.6352,817.9479,683513.9753
2008-03-01,2519.1429,514297.4175,32356.0044,105772.4206,548.3136,592.4611,656085.7601
2008-03-02,727.6296,471405.5145,12524.4081,86421.181,291.312,49.3724,571419.4176
2008-03-03,725.6295,459266.7807,10813.4064,78699.642,280.1376,159.8289,549945.4251
2008-03-04,545.3154,454289.0661,10328.1822,76662.2794,256.992,239.6702,542321.5053
2008-03-05,391.8162,443599.7607,9103.3938,72775.906,213.8976,19.6889,526104.4632
2008-03-06,325.44,438530.8842,8610.2568,70945.476,196.3392,15.6618,518624.058
2008-03-07,259.0638,433461.5496,8169.8247,69367.3246,172.3968,13.6829,511443.8424
2008-03-08,209.502,428923.1529,7619.8851,67978.631,150.048,11.396,504892.615
2008-03-09,147.9396,424003.1589,6621.7419,66254.7088,130.0896,9.6635,497167.3023
2008-03-10,124.752,421071.777,5098.8105,65236.9676,114.1344,9.1399,491655.5814
2008-03-11,82.3431,416392.7436,3673.9413,62942.7918,101.3568,6.0291,483199.2057
2008-03-12,50.3754,409769.9919,2535.3459,59851.0794,79.8144,13.1439,472299.7509
2008-03-14,0,359615.8296,89.1603,31296.2608,33.5232,0,391034.7739
2008-03-15,0,327231.8244,6.3585,20781.0764,25.536,0,348044.7953
2008-03-16,0,312741.6633,0.8478,18196.9074,19.9488,0,330959.3673
2008-03-17,0,305746.0182,0,17180.3828,82.8384,0,323009.2394
2008-03-18,0,305186.6781,732.3579,18018.952,393.4272,5.7442,324337.1594
2008-03-19,0,298809.0099,0,16522.6446,147.6096,0,315479.2641
2008-03-20,0,292702.5369,0,14930.0046,48.6816,0,307681.2231
2008-03-21,0,266222.9826,0,8821.456,16.7616,0,275061.2002
2008-03-22,0,251253.1908,0,7022.2152,12.768,0,258288.174
2008-03-23,0,236657.6667,0,5285.9058,7.1808,0,241950.7533
2008-03-24,0,228032.1018,0,4504.6274,4.7904,0,232541.5196
2008-03-25,0,210549.1734,0,2467.9284,1.5936,0,213018.6954
2008-03-26,0,178724.5083,0,523.0274,0,0,179247.5357
2008-03-27,0,133377.6474,0,9.7328,0,0,133387.3802
2008-03-28,0,102636.3888,0,0,0,0,102636.3888
2008-03-29,0,90132.0912,0,0,0,0,90132.0912
2008-03-30,0,66959.5608,0,0,0,0,66959.5608
2008-03-31,0,47662.0983,0,0,0,0,47662.0983
2008-04-01,0,44532.3591,0,0,0,0,44532.3591
2008-04-02,0,39332.0079,0,0,0,0,39332.0079
2008-04-03,0,32381.2566,0,0,0,0,32381.2566
2008-04-04,0,30415.5495,0,0,0,0,30415.5495
2008-04-05,0,28806.7023,0,0,0,0,28806.7023
2008-04-06,0,25026.003,0,0,0,0,25026.003
2008-04-07,0,21106.9575,0,0,0,0,21106.9575
2008-04-08,0,18160.4583,0,0,0,0,18160.4583
2008-04-09,0,16764.6276,0,0,0,0,16764.6276
2008-04-10,147.126,23697.0549,95.0949,5279.1592,121.3152,56.595,29396.3452
